d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica
10029125,21074315229002351000000000U0,MAQUILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLEJON,CALLEJON DEL REFUGIO,CALLE,CALLE DEL REFUGIO,CALLE,PROVIDENCIA,BOULEVARD,RIO XOCHIAC,6,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,005,,,,Fijo,19.2128435,-98.38306201,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10500192,21074315229002261000000000U1,MAQUILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLEJON,EL NOPALITO,CALLE,CALLE DEL REFUGIO,CALLE,SAN MARTIN,CALLEJON,SAN CAMILITO,20,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,011,2271126715,,,Fijo,19.21399223,-98.38297451,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11352441,21074315229002761000000000U0,MAQUILLA DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,6,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,002,2212420930,,,Fijo,19.21213001,-98.38198394,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11467703,21074315229002382000000000U5,MAQUILLA JUAREZ,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,PRIVADA,SAN MARTIN A,PRIVADA,NINGUNO,CALLE,SAN MARTIN,CALLE,AQUILES SERDAN NORTE,1,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,018,,,,Fijo,19.21384453,-98.38440646,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9804661,21074315229002591000000000U1,MAQUILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIVADA DEL REFUGIO,BOULEVARD,RIO XOCHIAC,PRIVADA,NINGUNO,CALLE,PROVIDENCIA,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,005,,,,Fijo,19.21433021,-98.38261209,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10687795,21074315229002672000000000U9,MAQUILLA SIN NOMBRE,SALOMON PINEDA,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,PRIVADA,NINGUNO,CALLE,CUHACTEMOCZINT,CALLE,EMILIANO ZAPATA,BOULEVARD,RIO XOCHIAC,,SN,,,,,PUEBLO,SANTA ANA XALMIMINUCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,027,2271088095,,,Fijo,19.21436984,-98.38784587,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10541104,21074315229002441000000000U9,MAQUILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,12,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,019,2226666160,,,Fijo,19.21509667,-98.38405092,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10516759,21074315229002271000000000U0,MAQUILLA V SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,100,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,019,2481749907,,,Fijo,19.21551587,-98.38534479,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11521781,21074315229002362000000000U7,MAQUILLADORA,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,LINDA VISTA,CALLE,SANTA CRUZ,BOULEVARD,RIO XOCHIAC,CALLE,SAN MIGUEL,8,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,016,,,,Fijo,19.21535967,-98.38111473,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10328922,21074315229002573000000000U9,MAQUILLADORA LOS HERMANOS,,315229,Confección en serie de otra ropa exterior de materiales textiles,11 a 30 personas,PRIVADA,16 DE SEPTIEMBRE,PRIVADA,INDUSTRIA (16 DE SEPTIEMBRE),PRIVADA,NINGUNO,PRIVADA,INDUSTRIA,,SN,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,013,2271202459,,,Fijo,19.21304187,-98.37809667,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10815242,21074315229002311000000000U4,MAQUILLADORA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL REFUGIO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,REFORMA,CALLE,PROVIDENCIA,4,,,,,,COLONIA,PRIMER SECCION,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,001,2271123435,,,Fijo,19.21263001,-98.38327724,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10122074,21074315229000271000000000U2,MAQUILLADORA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLEJON,EL NOPALITO,CALLE,CALLE DEL REFUGIO,CALLE,SAN MARTIN,CALLEJON,SAN CAMILITO,13,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,011,,,,Fijo,19.21349943,-98.38328084,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10416578,21074315229002972000000000U3,MAQUILLADORA SIN NOMBRE,MAQUILADORA,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,LINDA VISTA,CALLE,DIVISION DEL NORTE,CALLE,SAN BARTOLO,,SN,,,,,COLONIA,SANTA CRUZ,,,,74196,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,011,,,,Fijo,19.21669662,-98.38173764,2024-11,True,True,False,False,False,False,True,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11084020,21074315229002962000000000U4,MAQUILLADORA SIN NOMBRE,MAQUILA,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,CALLE DEL REFUGIO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,BOULEVARD,RIO XOCHIAC,CALLE,LINDA VISTA,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,017,,,,Fijo,19.21521207,-98.38252041,2024-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11313187,21074315229002392000000000U4,MAQUILLADORA SOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,ALAMOS,CALLE,AQUILES SERDAN NORTE,CALLE,CUHACTEMOCZINT,BOULEVARD,RIO XOCHIAC,32,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,023,2213880554,,,Fijo,19.21339607,-98.38622131,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9800677,21074315229002321000000000U3,MARQUILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CUHACTEMOCZINT,BOULEVARD,RIO XOCHIAC,CALLE,ALAMOS,CALLE,AQUILES SERDAN NORTE,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,023,,,,Fijo,19.21545438,-98.38702133,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10105987,21074314120000061000000000U9,MONICA SANDOVAL JUAREZ,TRAJE DE CORTINAS,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,11,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,002,2271032640,,,Fijo,19.21205382,-98.3812411,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10401755,21074315229002801000000000U4,PASIFIC BRASH,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CRUZ DE PIEDRA,CALLE,FONSECA,CALLE,VICTORIA,CALLE,REAL DE PUEBLA,3,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,023,2271070748,,,Fijo,19.21007941,-98.38101726,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3427871,21074812210000202021000000U5,PEGADO DE PRESILLA SIN NOMBRE,,315123,Fabricación de ropa exterior de tejido de punto,6 a 10 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,CALLE,EL REBOZO,5,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,021,,,,Fijo,19.21221675,-98.38532579,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
8089023,21074315229001681000000000U1,PLANCAHADO DE MAQUILA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,SEGUNDA IXTACUIXTLA,CALLE,GLORIA,PRIVADA,IXTACUIXTLA,CALLE,CALLE DEL CARMEN,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,047,,,,Fijo,19.2088982,-98.37768985,2019-11,True,True,False,False,False,False,False,True,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3428329,21074812210000243010000000U9,POLIPROCESO,LIC DANIEL DAVILA ROMERO,313310,Acabado de productos textiles,11 a 30 personas,CALLE,PRIMERO DE MAYO,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,JUAN PIZACO,CALLE,IXTACUIXTLA NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,038,2272769418,POLIPROCESO@HOTMAIL.COM,,Fijo,19.21009567,-98.37624609,2010-07,True,True,False,False,True,False,False,False,False,True,True,False,INCLUIR,SI
8559579,21074315229001531000000000U8,PRECILLADORA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,MUCIO MARTINEZ,CALLE,PORFIRIO DIAZ,CALLEJON,LOS PAJARITOS,CALLE,MUCIO MARTINEZ,4,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,010,2271526385,,,Semifijo,19.2084989,-98.38292272,2019-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
9858680,21074315223000951000000000U2,PREPARADO DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SANTA CRUZ,PRIVADA,SANTA CRUZ,CALLE,GRIJALVA,BOULEVARD,RIO XOCHIAC,111,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,015,2271057376,,,Fijo,19.21589639,-98.37739171,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10860435,21074315223000281000000000U4,PREPARADO DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PRIMERO DE MAYO,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,JUAN PIZACO,CALLE,IXTACUIXTLA NORTE,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,038,2482135897,,,Fijo,19.21066196,-98.37601468,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
10623693,21074315223000671000000000U6,PRESILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CIPRES,CALLE,SAUCE,CALLE,MELCHOR OCAMPO,CALLE,10 DE MAYO,,SN,,,,,COLONIA,GUADALUPE,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,040,2271070983,,,Fijo,19.21687474,-98.37430582,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
3427200,21074315229000551000000000U7,PRETINA Y PRESILLA DE PANTALON DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,NARCISO MENDOZA,OTRO(ESPECIFIQUE),CULTIVO,PRIVADA,NINGUNO,6,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,068,,,,Fijo,19.20630768,-98.37806532,2010-07,True,True,True,True,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11198278,21074315223001051000000000U0,PRETINADOR,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,CALLE DEL CARMEN,CALLE,JUAN PIZACO,PRIVADA,NINGUNO,PRIVADA,IXTACUIXTLA,22,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,047,,,,Fijo,19.20994035,-98.37729157,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA
11293300,21074315223000861000000000U3,TALER DE COSTURA,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,TRIUNFO,CALLE,MUCIO MARTINEZ,CALLE,DOMINGO ARENAS,CALLE,NOGALES,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,008,,,,Fijo,19.21023062,-98.38448934,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8089083,21074314991000181000000000U9,TALLER DE BORDADO,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,CALLE,FONSECA,CALLE,CRUZ DE PIEDRA,50,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,028,,,,Fijo,19.21109815,-98.37830178,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
3326365,21074314991000141020000000U3,TALLER DE BORDADO,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,TLACOTALPAN,3,,,,,,LOCALIDAD,SANTA ANA,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0167,001,,,,Fijo,19.20312208,-98.38162361,2014-12,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
11483581,21074315223000851000000000U4,TALLER DE COSTURA,,315223,Confección en serie de uniformes,0 a 5 personas,PRIVADA,DOMINGO ARENAS,CALLE,AQUILES SERDAN SUR,CALLE,NOGALES,CALLE,AQUILES SERDAN SUR,45,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,030,2271153288,,,Fijo,19.21129981,-98.38562612,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
3428120,21074315229000491001000000U6,TALLER DE COSTURA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SANTA CRUZ,CALLE,ISABEL LA CATOLICA,CALLE,SAN MIGUEL,BOULEVARD,RIO XOCHIAC,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,039,,,,Fijo,19.21605447,-98.3782744,2010-07,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
11339946,21074315223000841000000000U5,TALLER DE COSTURA,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,MELCHOR OCAMPO,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,PRIVADA,VIOLETAS,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCP,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,016,2271221004,,,Fijo,19.21142865,-98.38383694,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
3428080,21074315229000661000000000U4,TALLER DE COSTURA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PRIMAVERA,CALLE,MELCHOR OCAMPO,CALLE,RIO XOCHIAC,CALLE,RIO XOCHIAC,5,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,007,2271530036,,,Fijo,19.21465783,-98.37527847,2010-07,True,True,True,True,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
3326075,21074315229001442001000000U8,TALLER DE COSTURA DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PRIMAVERA,CALLE,MELCHOR OCAMPO,CALLE,RIO XOCHIAC,CALLE,REAL DE LA POSTA,22,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0203,007,2271094840,,,Fijo,19.2146852,-98.37524051,2014-12,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8089324,21074315229001842001000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,FLORES MAGON,CALLE,PORFIRIO DIAZ,CALLE,EL VOLCAN,CALLE,MUCIO MARTINEZ,10,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,001,,,,Fijo,19.20799174,-98.38358155,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8089209,21074315229001742001000000U1,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIVADA DE LA PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,TRIUNFO,CALLE,TRIUNFO,4,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,015,2271169960,,,Fijo,19.20757445,-98.37959034,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8089442,21074315229001883001000000U3,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,SAN ANTONIO,PRIVADA,CIELITO LINDO,CALLE,SAN ANTONIO,11,,,,,,COLONIA,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,033,,,,Fijo,19.20829801,-98.38807479,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8090510,21074315229001961000000000U7,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,DOMINGO ARENAS,CALLE,EL REBOZO,CALLE,ADOLFO LOPEZ MATEOS,CALLE,VIOLETAS PONIENTE,52,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,021,,,,Fijo,19.21265439,-98.38500324,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
8692051,21074315229002201000000000U7,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,GUADALUPE,PRIVADA,AGUA SANTA,CALLE,PRIMERO DE MAYO,CALLE,PRIMERO DE MAYO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,025,,,,Fijo,19.21010922,-98.37338647,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
11166293,21074315223000511000000000U4,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PROLONGACION,RAFAEL SERRANO,CALLE,AQUILES SERDAN SUR,CALLE,SAN MIGUEL,PRIVADA,AQUILES SERDAN,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,018,,,,Fijo,19.20823349,-98.38727581,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
10980534,21074315223000291000000000U3,TALLER DE COSTURA SIN NOMBRE,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,ALAMOS,PRIVADA,EX HACIENDA DE ARRIBA,CALLE,FRONTERA,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,035,,,,Fijo,19.21133266,-98.38811707,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
10567965,21074315223001291000000000U2,TALLER DE COSTURA SIN NOMBRE,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,MELCHOR OCAMPO,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,PRIVADA,VIOLETAS,7,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCP,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,016,,,,Fijo,19.21150092,-98.38382593,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
10532361,21074315223000171000000000U7,TALLER DE COSTURA SIN NOMBRE,,315223,Confección en serie de uniformes,0 a 5 personas,PRIVADA,DOMINGO ARENAS,CALLE,TRIUNFO,CALLE,NOGALES,PRIVADA,NINGUNO,73,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0025,008,,,,Fijo,19.21073845,-98.38487655,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
10363670,21074315223001221000000000U9,TALLER DE COSTURA SIN NOMBRE,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,AQUILES SERDAN NORTE,CALLE,VIOLETAS PONIENTE,CALLE,AQUILES SERDAN SUR,CALLE,ADOLFO LOPEZ MATEOS,2,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0190,022,,,,Fijo,19.21221125,-98.38585056,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA
9637988,21074315223000192000000000U3,TALLER DE DESHEBRADO DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,SANTA MARIA,CALLE,AQUILES SERDAN SUR,CALLE,SAN MIGUEL,CALLE,SAN VICENTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco                                                                                        ,0237,005,,,,Fijo,19.20583312,-98.3875958,2024-11,True,True,True,True,False,False,True,False,True,True,False,False,INCLUIR,REVISAR
