d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,evidencia_hidrica_original,fuente_universo_hidrico,fuente_evidencia_hidrica,id_denue_origen_mh
10044767,21114812210021921000000000U9,LAVOAUTOSERVICIO,MIGUEL CHAVEZ,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,CALLE,ROBLE,CALLE,CEDROS,CALLE,LIRIOS,,SN,,,,,COLONIA,RANCHO XAXALPA,,,,72580,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2438,027,,,,Fijo,19.00704853,-98.21929414,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3434583,21114812210005721001000000U3,LAVOMAR,,812210,Lavanderías y tintorerías,6 a 10 personas,CALLE,EJIDO,CALLE,NINGUNO,CALLE,FRANCISCO VILLA,CALLE,AVENIDA CONSTITUCION,87,C,,,,,COLONIA,BELLO HORIZONTE,,,,72730,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5998,038,2215772288,,,Fijo,19.05922674,-98.2586206,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10119497,21114812210020741000000000U2,LAVOMATIC,,812210,Lavanderías y tintorerías,0 a 5 personas,CARRETERA,CARRETERA A LA RESURRECCION,CALLE,108 A ORIENTE,CALLE,108 ORIENTE,CALLE,48 NORTE,3,,,,,,COLONIA,BOSQUES DE SANTA ANITA,,,,72210,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6017,010,,,,Fijo,19.07647231,-98.13966466,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3346142,21114812210011871000000000U8,LAVOMATIC,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,BENITO JUAREZ,CERRADA,PRIMERA MORELOS,CALLE,JOSE MARIA MORELOS,CERRADA,PRIMERA MORELOS,102,A,,,,,COLONIA,FRANCISCO I MADERO,,,,72130,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3332,029,2227030427,,,Fijo,19.078872,-98.23061475,2014-12,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11828397,21114812210022781000000000U6,LAVOMAX,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PINO,CALLE,Cedro,CALLE,Tulipán,ANDADOR,Rosa,69,,,,,,COLONIA,JESUS GONZALEZ ORTEGA,,,,72040,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,339A,020,2228833115,,,Fijo,19.07816079,-98.21259629,2025-04,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8811294,21114812210016041000000000U3,LAVOTRONIC,TINTORERIA ELECTRONICA PLAZA SAN PEDRO,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,12 ORIENTE,CALLE,34 NORTE,CALLE,32 NORTE BIS,PRIVADA,10 ORIENTE,3213,,,,,,COLONIA,HUMBOLDT SUR,,,,72370,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0520,027,,LAVOTRONIKTINTORERIAS@GMAIL.COM,,Fijo,19.04267052,-98.17088273,2019-11,True,True,False,False,True,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3274188,21114812210008391000000000U7,LAV-O-TRONIC,TINTORERIA ELECTRONICA PLAZA SAN PEDRO,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,VICENTE GUERRERO,BOULEVARD,HOMBRES ILUSTRES,RETORNO,NINGUNO,RETORNO,NINGUNO,,SN,,,,,FRACCIONAMIENTO,VALLE DEL SOL,,,,72565,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3972,020,,LAVATRONIKTINTORERIAS@GMAIL.COM,,Fijo,19.01024173,-98.18744429,2012-06,True,True,False,False,True,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8632816,21114812210014651000000000U1,LAVOTRONIK TINTORERIAS,LAVOTRONIK TINTORERIAS,812210,Lavanderías y tintorerías,0 a 5 personas,DIAGONAL,DEFENSORES DE LA REPUBLICA,CALLE,34 PONIENTE,CALLE,SEGUNDA PRIVADA 13 NORTE,CALLE,SEGUNDA PRIVADA 13 NORTE,435,,,,,,COLONIA,LAZARO CARDENAS,,,,72105,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3493,026,,LAVOTRONIKTINTORERIAS@GMAIL.COM,,Fijo,19.06263509,-98.20108211,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11141301,21114812210019801000000000U7,LEON TINTORERIA,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,HEROES DEL 5 DE MAYO,CALLE,48 PONIENTE,PROLONGACION,DIAGONAL DEFENSORES DE LA REPUBLICA,CALLE,3 NORTE,,SN,,,,,COLONIA,JOSE MARIA MORELOS,,,,72080,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3544,040,2212050603,,,Fijo,19.06423688,-98.19109974,2024-11,True,True,False,False,True,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10217112,21114812210020661000000000U2,LIMPIEZA Y LAVADO DE SNEAKERS DUSA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CAMINO NACIONAL,CALLE,JALAPA,CALLE,HIDALGO,CARRETERA,FEDERAL MEXICO PUEBLA,,SN,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72120,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,346A,023,2211646653,,,Fijo,19.07149128,-98.24713763,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10027204,21114812210020841000000000U0,LIVERCLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CHIPILO,AVENIDA,REFORMA SUR,CALLE,AVENIDA 3 PONIENTE,CALLE,29 SUR,115,,,,,,COLONIA,LA PAZ,,,,72160,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0376,035,,,,Fijo,19.05435501,-98.21900866,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3366378,21114812210008422001000000U5,LOUNDROMAT,LOUNDROMAT,812210,Lavanderías y tintorerías,6 a 10 personas,AVENIDA,SAN IGNACIO,AVENIDA,EMILIANO ZAPATA,PRIVADA,EMILIANO ZAPATA,AVENIDA,SAN IGNACIO,602,,,,,,COLONIA,SAN BALTAZAR LINDA VISTA,,,,72550,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0766,049,,BUBLESS2014@GMAIL.COM,,Fijo,19.01194339,-98.20833799,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8077429,21132812210000981000000000U0,LUCERAMIC,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,FRANCISCO I MADERO SUR,CALLE,JOSE MARIA MORELOS ORIENTE,AVENIDA,BENITO JUAREZ ORIENTE,CALLE,VICENTE GUERRERO SUR,,SN,,,,,COLONIA,DOMINGO ARENAS,,,,74050,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0340,018,,,,Fijo,19.28180271,-98.4305507,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11569982,21114812210022451000000000U6,MAGIA DEL LAVADO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,78 PONIENTE,OTRO(ESPECIFIQUE),NINGUNO,CALLE,5 NORTE,PRIVADA,NINGUNO,,SN,,,,,COLONIA,NACIONES UNIDAS,,,,72210,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2334,015,,,,Fijo,19.07469969,-98.18434124,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10978442,21074812210000741000000000U2,MAGIC WASH SERVICIOS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,FEDERAL MEXICO PUEBLA,AVENIDA,CUAUHTEMOC,AVENIDA,LOS ARCOS,CALLE,NEZAHUALCOYOTL,,SN,,,,,LOCALIDAD,HUEJOTZINGO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo,0063,022,,,,Fijo,19.14958454,-98.40537115,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11047305,21015812210000361000000000U2,MARTER CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,CLAVEL,AVENIDA,2 PONIENTE,PRIVADA,NINGUNO,ANDADOR,JAZMINES,9,,,,,,COLONIA,SAN MATEO MENDIZABAL,,,,72990,21,PUEBLA,015,Amozoc,0001,Amozoc de Mota,0240,017,,,,Fijo,19.04308434,-98.07680596,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9756854,21114812210022651000000000U1,MAS CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,HERMANOS SERDAN,BOULEVARD,HERMANOS SERDAN,CALLE,CEDRO,BOULEVARD,NINGUNO,810,,,1,,,COLONIA,EL RIEGO SUR,CENTRO Y PLAZA COMERCIAL,MESON,10,72020,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,428A,016,2224176868,MASCLEANHS@GMAIL.COM,,Fijo,19.09345125,-98.22956781,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3338343,21119812210000811000000000U6,MAX TINTORERIA,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,LOMAS ORIENTE,CALLE,NINGUNO,BOULEVARD,LOMAS ORIENTE,BOULEVARD,LOMAS ORIENTE,10000,,,1,,,LOCALIDAD,SAN BERNARDINO TLAXCALANCINGO,CENTRO Y PLAZA COMERCIAL,ARCO LOMAS,9,72830,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0495,006,2222839673,TINTORERIASMAX_ARCOLOMAS@HOTMAIL.COM,WWW.TINTORERIASMAX.COM,Fijo,18.99989706,-98.26098937,2014-12,True,True,False,False,True,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7583401,21132812210000781000000000U4,MAXI CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,DOMINGO ARENAS,PRIVADA,TERCER PRIVADA DOMINGO ARENAS,CALLE,10 DE MAYO,CALLE,10 DE MAYO,25,,,,,,LOCALIDAD,SANTA CATARINA HUEYATZACOALCO,,,,74125,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0406,034,2481810722,,,Fijo,19.28058431,-98.44960573,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8187716,21114812210018571000000000U7,MOMS LAUNDRY,ELIZA MARTINEZ,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,18 SUR,CALLE,113 A ORIENTE,CALLE,115 ORIENTE,CALLE,18 SUR,11309,4,,,,,FRACCIONAMIENTO,LOS HEROES PUEBLA 2,,,,72590,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6356,008,,MONSLAUNDRY@GMAIL.COM,,Fijo,18.97557666,-98.21340658,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8950852,21041812210000921000000000U9,MONDO WASH,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,TLAXCALA,PRIVADA,SAN JOSE,CALLE,SAN ISIDRO,PRIVADA,NINGUNO,,SN,,1,,,LOCALIDAD,DEL CALVARIO,PASAJE Y ANDADOR COMERCIAL,PLAZA AURE,50,72600,21,PUEBLA,041,Cuautlancingo,0001,San Juan Cuautlancingo,0109,020,,,,Fijo,19.10185938,-98.2811727,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10943707,21114812210021521000000000U7,MR WASH,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,NINGUNO,PRIVADA,NINGUNO,AVENIDA,MATAMOROS,AVENIDA,HERMENEGILDO GALEANA,751,,,,,,COLONIA,LEOBARDO COCA,,,,72450,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2423,040,2212662800,,,Fijo,19.01570782,-98.22693829,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7852975,21114812210015981000000000U1,NICE & CLEAN TINTORERIA LAVANDERIA Y PLANCHADO,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,15 PONIENTE,PROLONGACION,JALPAN,CALLE,ALMOLONGA,CALLE,AVENIDA 17 PONIENTE,4505,,,,,,COLONIA,LA PAZ,,,,72160,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2508,038,,,,Fijo,19.05567262,-98.23471342,2019-11,True,True,False,False,True,True,False,False,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11285853,21041812210001201000000000U5,NOVA CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CENTENARIO,CALLE,CENTENARIO,PRIVADA,CENTENARIO,CALLE,ESTACION CENTRAL,227,A,,,,,FRACCIONAMIENTO,SECCION 9 A MISIONES DE SAN FRANCISCO,,,,72680,21,PUEBLA,041,Cuautlancingo,0027,San Jacinto,0382,017,2226693672,,,Fijo,19.15062169,-98.26061685,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9983862,21114812210020471000000000U6,PAPPOS CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,2 ORIENTE,CALLE,2 NORTE,CALLE,4 NORTE,CALLE,4 ORIENTE,206,,,,,,COLONIA,LA LIBERTAD,,,,72130,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3370,026,2224381001,D_CERVANTES@LIVE.COM,,Fijo,19.0702142,-98.23359818,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10172714,21125812210000071000000000U4,PEFECT CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,5 DE MAYO,OTRO(ESPECIFIQUE),CANAL,PRIVADA,12 ORIENTE,PRIVADA,NINGUNO,610,,,,,,PUEBLO,CHIPILO DE FRANCISCO JAVIER MINA,,,,74325,21,PUEBLA,125,San Gregorio Atzompa,0002,Chipilo de Francisco Javier Mina,0045,062,,,,Fijo,19.00730245,-98.32805812,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10344313,21074812210000951000000000U7,PLANCHA DE PANTALON,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,GLORIA,CALLE,NINGUNO,PRIVADA,GLORIA,CALLE,LOS REYES,27,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,052,,,,Fijo,19.20788768,-98.37592313,2024-11,True,True,True,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10907036,21114812210021671000000000U0,PLANCHADO CASERO SIN NOMBRE,PLANCHADO CASERO SIN NOMBRE,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CHICHIMECA PONIENTE,CALLE,ELTI,CALLE,CUAPA,CALLE,MIXTECA,1,D,,,,,COLONIA,BELLO HORIZONTE,,,,72735,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5983,024,2215648589,,,Fijo,19.05758084,-98.2668036,2024-11,True,True,False,False,False,False,False,False,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7517493,21134315229000851010000000U3,PLANCHADO DE MAQUILA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 DE MAYO,OTRO(ESPECIFIQUE),NINGUNO,CALLE,HERMANOS SERDAN,CALLE,ZAPOTITLAN,1011,B,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,044,2481550311,,,Fijo,19.332372,-98.50279003,2019-11,True,True,False,False,False,False,False,True,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3326130,21074812210000351000000000U0,PLANCHADO DE PANTALON,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,CALLE,AQUILES SERDAN NORTE,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,022,,,,Fijo,19.2118204,-98.38540714,2014-12,True,True,True,False,False,False,False,False,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11297294,21074812210000932000000000U7,PLANCHADO DE PANTALON SIN NOMBRE,,812210,Lavanderías y tintorerías,6 a 10 personas,CALLE,RAFAEL SERRANO,CALLE,PORFIRIO DIAZ,CALLE,EL VOLCAN,CALLE,FLORES MAGON,12,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,003,2214027713,,,Fijo,19.20740894,-98.38441686,2024-11,True,True,True,False,False,False,False,False,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3409625,21134812210000082000000000U3,PLANCHADO DE ROPA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,NIÑO JESUS,CALLE,GUADALUPE,PRIVADA,NINGUNO,CERRADA,GUADALUPE,425,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,007,2481196491,,,Fijo,19.32883334,-98.49790506,2010-07,True,True,True,False,False,False,False,False,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9920113,21074812210000971000000000U5,PLANCHADO SIN NOMBRE,SERGIO HERNANDEZAMARO,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,LA BRISA,CALLE,SAN MATEO,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,2,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,029,,,,Fijo,19.21044099,-98.39010957,2024-11,True,True,False,False,False,False,False,False,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3409709,21134812210000021002000000U1,PLANCHADO TEXTIL Y LAVANDERIA ARICHEL,,812210,Lavanderías y tintorerías,6 a 10 personas,PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,CALLE DE LA LUZ,CALLE,SAN MATIAS,30,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,017,2481825974,,,Fijo,19.32562602,-98.49790567,2010-07,True,True,True,False,False,True,False,False,True,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3456437,21114812210003401000000000U4,PLANCHADURIA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,24 SUR,AVENIDA,SAN MANUEL,AVENIDA,SAN FRANCISCO,CALLE,RIO GRIJALVA,5507,,,,,,FRACCIONAMIENTO,JARDINES DE SAN MANUEL,,,,72570,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0821,005,2226452218,,,Fijo,19.01098492,-98.1935886,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3408286,21114812210004861000000000U8,PLANCHADURIA ADRIANA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,21 PONIENTE,CALLE,9 SUR,CALLE,7 SUR,AVENIDA,19 PONIENTE,706,,,,,,COLONIA,CHULAVISTA,,,,72410,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3741,025,,,,Fijo,19.0395203,-98.20814305,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3450363,21140812210000081000000000U2,PLANCHADURIA CHOLULA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,MIGUEL ALEMAN,AVENIDA,5 PONIENTE,AVENIDA,3 PONIENTE,AVENIDA,5 PONIENTE,302,,,,,,COLONIA,CENTRO,,,,72760,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0056,011,,,,Fijo,19.06104037,-98.3074474,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3408364,21114812210002671000000000U3,PLANCHADURIA CONTINENTAL,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,9 SUR,AVENIDA,25 PONIENTE,AVENIDA,23 PONIENTE,CALLE,7 SUR,2308,,,,,,COLONIA,CHULAVISTA,,,,72410,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3741,014,,,,Fijo,19.03858957,-98.2097915,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3518713,21114812210003251000000000U0,PLANCHADURIA EDUARDOS,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,ACATLAN,CALLE,SEGUNDA DE BENITO JUAREZ,CALLE,PEDRO MORENO,AVENIDA,MATAMOROS,742,,,,,,COLONIA,VICENTE GUERRERO,,,,72470,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3879,015,,,,Fijo,19.00538879,-98.23090944,2014-12,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10680166,21134812210000241000000000U5,PLANCHADURIA JESUS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,SAN PEDRO,PRIVADA,NINGUNO,PRIVADA,NINGUNO,PRIVADA,SAN JOSE,306,,,,,,COLONIA,CENTRO,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,0044,013,2481993628,,,Fijo,19.32102301,-98.50011439,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3444735,21114812210006541000000000U4,PLANCHADURIA LA HISPANA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,14 ORIENTE,PRIVADA,18 A NORTE,CALLE,20 NORTE,AVENIDA,10 ORIENTE,1809,B,,,,,COLONIA,BARRIO DE LOS REMEDIOS,,,,72377,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0431,001,,,,Fijo,19.04363703,-98.18452603,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3251848,21114812210003071000000000U5,PLANCHADURIA RAFA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,15 NORTE,AVENIDA,114 PONIENTE,AVENIDA,112 PONIENTE,PRIVADA,I DE LA 13 NORTE,11246,,,,,,CONJUNTO HABITACIONAL,REAL DE GUADALUPE,,,,72016,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5362,029,,,,Fijo,19.09385287,-98.18054502,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11000440,21114812210021841000000000U9,PLANCHADURIA SIN NOMBRE,PLANCHADURIA,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,10 J,BOULEVARD,EL CASCO,BOULEVARD,LATERAL AUTOPISTA,CALLE,11 J,23,1,,,,,FRACCIONAMIENTO,COLON,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,481A,032,2211889086,,,Fijo,19.06742075,-98.12448905,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8325911,21114812210018001000000000U5,PLANCHADURIA STIRATO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,LATERAL DE LA RECTA,CALLE,EUCALIPTOS,CALZADA,CALZADA DEL ROBLE,CALLE,EUCALIPTOS,9902,,,,5,,COLONIA,CIPRES DE ZAVALETA,,,,72170,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3949,013,2228123886,,,Fijo,19.06004602,-98.25240978,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7547730,21114812210015811000000000U0,PLANCHADURIA Y TINTORERIA SIN NOMBRE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CALZADA O CRISTO REY,PRIVADA,SEGUNDA DE CRISTO REY,CALLE,VERACRUZ,CALLE,CRISTO REY,16,,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72120,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5818,005,2221242569,,,Fijo,19.07978469,-98.24706286,2019-11,True,True,False,False,True,False,False,False,False,False,False,True,REVISAR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
