id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,categoria_clasificacion,decision_clasificacion,decision_refinada,prioridad_refinada,regla_refinamiento,motivo_refinamiento,per_ocu,direccion_completa_denue,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,cod_postal,localidad,municipio,entidad,ageb,manzana,telefono,correoelec,www,tipounieco,fecha_alta,universo_revision,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,estado_revision_manual,establecimiento_encontrado,nombre_encontrado,giro_observado,evidencia_proceso_humedo,evidencia_mezclilla,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision
10229937,21074315223000931000000000U4,MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE 16 DE SEPTIEMBRE 4, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,16 DE SEPTIEMBRE,CALLE,IXTACUIXTLA NORTE,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,4,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,020,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21292126,-98.37772445,https://www.google.com/maps/search/?api=1&query=CALLE+16+DE+SEPTIEMBRE+4+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21292126%2C-98.37772445,https://www.openstreetmap.org/?mlat=19.2129213&mlon=-98.3777245#map=19/19.2129213/-98.3777245,PENDIENTE,,,,,,,,,,,
10264760,21074315223000821000000000U7,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA NINGUNO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,REAL DE LA POSTA,CALLE,SAN ANGEL,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,061,2271165488,,,Fijo,2024-11,universo_productivo_amplio_314,19.22151569,-98.37533035,https://www.google.com/maps/search/?api=1&query=PRIVADA+NINGUNO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.22151569%2C-98.37533035,https://www.openstreetmap.org/?mlat=19.2215157&mlon=-98.3753303#map=19/19.2215157/-98.3753303,PENDIENTE,,,,,,,,,,,
10267780,21074315223001091000000000U6,MAQUILA UNIFORMES,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA 20 DE NOVIEMBRE 20, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,20 DE NOVIEMBRE,CALLE,MELCHOR OCAMPO,PRIVADA,NINGUNO,CALLE,MELCHOR OCAMPO,20,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,007,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21574674,-98.37560939,https://www.google.com/maps/search/?api=1&query=PRIVADA+20+DE+NOVIEMBRE+20+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21574674%2C-98.37560939,https://www.openstreetmap.org/?mlat=19.2157467&mlon=-98.3756094#map=19/19.2157467/-98.3756094,PENDIENTE,,,,,,,,,,,
10275055,21074315223000151000000000U9,ELABORACION DE FALDA ESCOLAR,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"BOULEVARD RIO XOCHIAC SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",BOULEVARD,RIO XOCHIAC,CALLE,REAL DE LA POSTA,CALLE,GRIJALVA,CALLE,SANTA CRUZ,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,038,2271165155,,,Fijo,2024-11,universo_productivo_amplio_314,19.21427257,-98.37722516,https://www.google.com/maps/search/?api=1&query=BOULEVARD+RIO+XOCHIAC+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21427257%2C-98.37722516,https://www.openstreetmap.org/?mlat=19.2142726&mlon=-98.3772252#map=19/19.2142726/-98.3772252,PENDIENTE,,,,,,,,,,,
10286307,21074315223000402000000000U6,MAQUILA A TERCEROS,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,6 a 10 personas,"CALLE FRANCISCO VILLA 8 A, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,FRANCISCO VILLA,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,LA MERCED,8,A,,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,001,2271091593,,,Fijo,2024-11,universo_productivo_amplio_314,19.21836145,-98.37901042,https://www.google.com/maps/search/?api=1&query=CALLE+FRANCISCO+VILLA+8+A+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21836145%2C-98.37901042,https://www.openstreetmap.org/?mlat=19.2183614&mlon=-98.3790104#map=19/19.2183614/-98.3790104,PENDIENTE,,,,,,,,,,,
10295653,21074315223000711000000000U0,TERMINADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE SAN ISIDRO 16, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN ISIDRO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,SAN MANUEL,16,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,062,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20493258,-98.38204038,https://www.google.com/maps/search/?api=1&query=CALLE+SAN+ISIDRO+16+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20493258%2C-98.38204038,https://www.openstreetmap.org/?mlat=19.2049326&mlon=-98.3820404#map=19/19.2049326/-98.3820404,PENDIENTE,,,,,,,,,,,
10295902,21074315229002891000000000U5,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE 10 DE SEPTIEMBRE 21, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,10 DE SEPTIEMBRE,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,21,,,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,067,2213611782,,,Fijo,2024-11,universo_productivo_amplio_314,19.22112393,-98.38276178,https://www.google.com/maps/search/?api=1&query=CALLE+10+DE+SEPTIEMBRE+21+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.22112393%2C-98.38276178,https://www.openstreetmap.org/?mlat=19.2211239&mlon=-98.3827618#map=19/19.2211239/-98.3827618,PENDIENTE,,,,,,,,,,,
10299932,21074315229002631000000000U5,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE MAGNOLIA SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,,SN,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,002,2271063453,,,Fijo,2024-11,universo_productivo_amplio_314,19.2120671,-98.38131778,https://www.google.com/maps/search/?api=1&query=CALLE+MAGNOLIA+SN+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2120671%2C-98.38131778,https://www.openstreetmap.org/?mlat=19.2120671&mlon=-98.3813178#map=19/19.2120671/-98.3813178,PENDIENTE,,,,,,,,,,,
10318667,21074315223000701000000000U1,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE NINGUNO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,NINGUNO,CALLE,SAN MANUEL,CALLE,SAN ISIDRO,CALLE,NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,062,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20539801,-98.38169548,https://www.google.com/maps/search/?api=1&query=CALLE+NINGUNO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20539801%2C-98.38169548,https://www.openstreetmap.org/?mlat=19.2053980&mlon=-98.3816955#map=19/19.2053980/-98.3816955,PENDIENTE,,,,,,,,,,,
10322242,21074315223000731000000000U8,MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE REAL DE PUEBLA SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,025,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20712503,-98.37553356,https://www.google.com/maps/search/?api=1&query=CALLE+REAL+DE+PUEBLA+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20712503%2C-98.37553356,https://www.openstreetmap.org/?mlat=19.2071250&mlon=-98.3755336#map=19/19.2071250/-98.3755336,PENDIENTE,,,,,,,,,,,
10328922,21074315229002573000000000U9,MAQUILLADORA LOS HERMANOS,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,11 a 30 personas,"PRIVADA 16 DE SEPTIEMBRE SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,16 DE SEPTIEMBRE,PRIVADA,INDUSTRIA (16 DE SEPTIEMBRE),PRIVADA,NINGUNO,PRIVADA,INDUSTRIA,,SN,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,013,2271202459,,,Fijo,2024-11,universo_productivo_amplio_314,19.21304187,-98.37809667,https://www.google.com/maps/search/?api=1&query=PRIVADA+16+DE+SEPTIEMBRE+SN+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21304187%2C-98.37809667,https://www.openstreetmap.org/?mlat=19.2130419&mlon=-98.3780967#map=19/19.2130419/-98.3780967,PENDIENTE,,,,,,,,,,,
10332270,21074315223000491000000000U9,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE NINGUNO 1, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,NINGUNO,CALLE,PORFIRIO DIAZ,CALLE,NINGUNO,CALLE,NINGUNO,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,058,,,,Fijo,2024-11,universo_productivo_amplio_314,19.2056451,-98.38293756,https://www.google.com/maps/search/?api=1&query=CALLE+NINGUNO+1+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2056451%2C-98.38293756,https://www.openstreetmap.org/?mlat=19.2056451&mlon=-98.3829376#map=19/19.2056451/-98.3829376,PENDIENTE,,,,,,,,,,,
10363670,21074315223001221000000000U9,TALLER DE COSTURA SIN NOMBRE,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE AQUILES SERDAN NORTE 2, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,AQUILES SERDAN NORTE,CALLE,VIOLETAS PONIENTE,CALLE,AQUILES SERDAN SUR,CALLE,ADOLFO LOPEZ MATEOS,2,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,022,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21221125,-98.38585056,https://www.google.com/maps/search/?api=1&query=CALLE+AQUILES+SERDAN+NORTE+2+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21221125%2C-98.38585056,https://www.openstreetmap.org/?mlat=19.2122112&mlon=-98.3858506#map=19/19.2122112/-98.3858506,PENDIENTE,,,,,,,,,,,
10380905,21074315223000761000000000U5,MAQUILA OVER Y RECTA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE REAL DE PUEBLA 108, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,108,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,025,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20629519,-98.37292543,https://www.google.com/maps/search/?api=1&query=CALLE+REAL+DE+PUEBLA+108+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20629519%2C-98.37292543,https://www.openstreetmap.org/?mlat=19.2062952&mlon=-98.3729254#map=19/19.2062952/-98.3729254,PENDIENTE,,,,,,,,,,,
10381013,21074315229002931000000000U9,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA NINGUNO 7, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,PRIVADA,16 DE SEPTIEMBRE,PRIVADA,16 DE SEPTIEMBRE,PRIVADA,INDUSTRIA,7,,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,013,2272712353,,,Fijo,2024-11,universo_productivo_amplio_314,19.21299136,-98.37853561,https://www.google.com/maps/search/?api=1&query=PRIVADA+NINGUNO+7+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21299136%2C-98.37853561,https://www.openstreetmap.org/?mlat=19.2129914&mlon=-98.3785356#map=19/19.2129914/-98.3785356,PENDIENTE,,,,,,,,,,,
10381674,21074315223000801000000000U9,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CONCEPCION 18, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CONCEPCION,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,NINGUNO,18,,,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,012,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21935823,-98.37887255,https://www.google.com/maps/search/?api=1&query=CALLE+CONCEPCION+18+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21935823%2C-98.37887255,https://www.openstreetmap.org/?mlat=19.2193582&mlon=-98.3788725#map=19/19.2193582/-98.3788725,PENDIENTE,,,,,,,,,,,
10382850,21074314991000261000000000U9,GILCERJEANS,,314991,"Confecci�n, bordado y deshilado de productos textiles",produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE MAGNOLIA SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,MAGNOLIA,PRIVADA,MAGNOLIA,CALLE,INDUSTRIA,CALLE,ZARAGOZA,,SN,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,014,2271004885,GILCERJAES@GMAIL.COM,,Fijo,2024-11,universo_productivo_amplio_314,19.21177368,-98.38001572,https://www.google.com/maps/search/?api=1&query=CALLE+MAGNOLIA+SN+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21177368%2C-98.38001572,https://www.openstreetmap.org/?mlat=19.2117737&mlon=-98.3800157#map=19/19.2117737/-98.3800157,PENDIENTE,,,,,,,,,,,
10385075,21074315229002911000000000U1,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE PALMA 25, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,PALMA,CALLE,IXTACUIXTLA SUR,PRIVADA,PRIVADA DE LA PALMA,CALLE,REAL DE PUEBLA,25,,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,015,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20700915,-98.37938112,https://www.google.com/maps/search/?api=1&query=CALLE+PALMA+25+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20700915%2C-98.37938112,https://www.openstreetmap.org/?mlat=19.2070092&mlon=-98.3793811#map=19/19.2070092/-98.3793811,PENDIENTE,,,,,,,,,,,
10388706,21074315223000991000000000U8,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE SAN ISIDRO 15, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,ADOLFO LOPEZ MATEOS,15,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0167,006,,,,Fijo,2024-11,universo_productivo_amplio_314,19.2050312,-98.38268607,https://www.google.com/maps/search/?api=1&query=CALLE+SAN+ISIDRO+15+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2050312%2C-98.38268607,https://www.openstreetmap.org/?mlat=19.2050312&mlon=-98.3826861#map=19/19.2050312/-98.3826861,PENDIENTE,,,,,,,,,,,
10394844,21074315229002831000000000U1,MAQUILADORA,MAQUILADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE NINGUNO 7, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,NINGUNO,CALLE,10 DE SEPTIEMBRE,CALLE,NINGUNO,CALLE,10 DE SEPTIEMBRE,7,,,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,067,2481692991,,,Fijo,2024-11,universo_productivo_amplio_314,19.2199839,-98.3837314,https://www.google.com/maps/search/?api=1&query=CALLE+NINGUNO+7+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2199839%2C-98.3837314,https://www.openstreetmap.org/?mlat=19.2199839&mlon=-98.3837314#map=19/19.2199839/-98.3837314,PENDIENTE,,,,,,,,,,,
10398573,21074315229002952000000000U5,MAQUILA SIN NOMBRE,MAQUILA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,6 a 10 personas,"CALLE CALLE DEL REFUGIO SN, COLONIA PRIMER SECCION, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL REFUGIO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,REFORMA,CALLE,PROVIDENCIA,,SN,,,,,COLONIA,PRIMER SECCION,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,001,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21243201,-98.38333904,https://www.google.com/maps/search/?api=1&query=CALLE+CALLE+DEL+REFUGIO+SN+COLONIA+PRIMER+SECCION+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21243201%2C-98.38333904,https://www.openstreetmap.org/?mlat=19.2124320&mlon=-98.3833390#map=19/19.2124320/-98.3833390,PENDIENTE,,,,,,,,,,,
10401755,21074315229002801000000000U4,PASIFIC BRASH,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CRUZ DE PIEDRA 3, PUEBLO SANTA ANA XALMININULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CRUZ DE PIEDRA,CALLE,FONSECA,CALLE,VICTORIA,CALLE,REAL DE PUEBLA,3,,,,,,PUEBLO,SANTA ANA XALMININULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,023,2271070748,,,Fijo,2024-11,universo_productivo_amplio_314,19.21007941,-98.38101726,https://www.google.com/maps/search/?api=1&query=CALLE+CRUZ+DE+PIEDRA+3+PUEBLO+SANTA+ANA+XALMININULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21007941%2C-98.38101726,https://www.openstreetmap.org/?mlat=19.2100794&mlon=-98.3810173#map=19/19.2100794/-98.3810173,PENDIENTE,,,,,,,,,,,
10416578,21074315229002972000000000U3,MAQUILLADORA SIN NOMBRE,MAQUILADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,6 a 10 personas,"CALLE JOSEFA ORTIZ DE DOMINGUEZ SN, COLONIA SANTA CRUZ, 74196, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,LINDA VISTA,CALLE,DIVISION DEL NORTE,CALLE,SAN BARTOLO,,SN,,,,,COLONIA,SANTA CRUZ,74196,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,011,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21669662,-98.38173764,https://www.google.com/maps/search/?api=1&query=CALLE+JOSEFA+ORTIZ+DE+DOMINGUEZ+SN+COLONIA+SANTA+CRUZ+74196+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21669662%2C-98.38173764,https://www.openstreetmap.org/?mlat=19.2166966&mlon=-98.3817376#map=19/19.2166966/-98.3817376,PENDIENTE,,,,,,,,,,,
