id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,latitud,longitud,fecha_alta,_id_key,en_universo_hidrico_preliminar,en_mh,resultado_comparacion,razon_situacion,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,tipounieco,direccion_completa,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,fuente_inclusion_tentativa,origen_auditoria_manual,estado_revision_manual,establecimiento_encontrado,evidencia_textil,evidencia_mezclilla,evidencia_proceso_humedo,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision,incluido_por_auditoria_usuario,decision_hidrica_automatica,decision_auditoria_especial,prioridad_auditoria_especial,causa_auditoria_especial,fuentes_auditoria_especial,prioridad_final_tentativa,decision_final_tentativa,fundamento_prioridad
3428080,21074315229000661000000000U4,TALLER DE COSTURA DE PANTALON DE MESCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PRIMAVERA,CALLE,MELCHOR OCAMPO,CALLE,RIO XOCHIAC,CALLE,RIO XOCHIAC,5,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,007,2271530036,,,19.21465783,-98.37527847000001,2010-07,3428080,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,TALLER DE COSTURA DE PANTALON DE MESCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE PRIMAVERA 5, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21465783,-98.37527847,https://www.google.com/maps/search/?api=1&query=TALLER+DE+COSTURA+DE+PANTALON+DE+MESCLILLA+CALLE+PRIMAVERA+5%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21465783%2C-98.37527847,https://www.openstreetmap.org/?mlat=19.2146578&mlon=-98.3752785#map=19/19.2146578/-98.3752785,PRODUCCION_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
11179294,21074315223000911000000000U6,TALLER DE TERMINADO,,315223,Confecci�n en serie de uniformes,0 a 5 personas,CALLE,SANTA MARIA,CALLE,SANTA MARIA,CALLE,FRONTERA,CALLE,SAN MATEO,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,029,2481252626,,,19.21053326,-98.3916904,2024-11,11179294,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE TERMINADO,315223,Confecci�n en serie de uniformes,Fijo,"CALLE SANTA MARIA 8, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21053326,-98.3916904,https://www.google.com/maps/search/?api=1&query=TALLER+DE+TERMINADO+CALLE+SANTA+MARIA+8%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21053326%2C-98.3916904,https://www.openstreetmap.org/?mlat=19.2105333&mlon=-98.3916904#map=19/19.2105333/-98.3916904,AUDITORIA_MANUAL_PRODUCCION,PRODUCCION,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,,,"Se encontró un establecimiento pertinente y consistente con el giro registrado, por lo que se decide incluirlo en la categoría de relevancia media. No se cuenta con evidencia suficiente para confirmar procesos húmedos, pero la actividad observada justifica mantenerlo dentro del análisis.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3427899,21074315229000831002000000U3,TALLER DE MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,MELCHOR OCAMPO,CALLE,DOMINGO ARENAS,CALLE,NINGUNO,CALLE,REFORMA,4,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,009,2214010689,,,19.21085093,-98.38389696,2010-07,3427899,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE MELCHOR OCAMPO 4, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21085093,-98.38389696,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+CALLE+MELCHOR+OCAMPO+4%2C+PUEBLO+SANTA+ANA+XALMIMINULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21085093%2C-98.38389696,https://www.openstreetmap.org/?mlat=19.2108509&mlon=-98.3838970#map=19/19.2108509/-98.3838970,AUDITORIA_MANUAL_MAQUILA,MAQUILA,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,21/08/2026,NAB,"Se encontró un establecimiento consistente con la actividad económica registrada y con la ubicación señalada; sin embargo, no se identificaron señales adicionales de procesos húmedos ni evidencia que permitiera confirmar actividades de lavado, teñido o acabado con uso relevante de agua.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3427858,21074314991000122002000000U3,TALLER DE MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,SALTO DEL AGUA,PRIVADA,EX-HACIENDA DE ARRIBA,CALLE,BENITO JUAREZ,13,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,026,2271084196,,,19.21038837,-98.38802293000002,2010-07,3427858,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE BENITO JUAREZ 13, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21038837,-98.38802293,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+CALLE+BENITO+JUAREZ+13%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21038837%2C-98.38802293,https://www.openstreetmap.org/?mlat=19.2103884&mlon=-98.3880229#map=19/19.2103884/-98.3880229,AUDITORIA_MANUAL_MAQUILA,MAQUILA,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,21/08/2026,NAB,"Se encontró un establecimiento consistente con la actividad económica registrada y con la ubicación señalada; sin embargo, no se identificaron señales adicionales de procesos húmedos ni evidencia que permitiera confirmar actividades de lavado, teñido o acabado con uso relevante de agua.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3427268,21074315229000111002000000U0,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,NINGUNO,CALLE,SAN MANUEL,20,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,057,,,,19.20462826,-98.38071348,2010-07,3427268,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,TALLER DE MAQUILA DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE SAN ISIDRO 20, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20462826,-98.38071348,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DE+PANTALON+CALLE+SAN+ISIDRO+20%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20462826%2C-98.38071348,https://www.openstreetmap.org/?mlat=19.2046283&mlon=-98.3807135#map=19/19.2046283/-98.3807135,,MAQUILA,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No se encontró en Google Maps un edificio cuyas características fueran consistentes con una maquila de gran tamaño o con instalaciones que sugirieran actividades con uso relevante de agua. Tampoco se identificó en la ubicación señalada algún elemento que permitiera inferir claramente el giro registrado. Adicionalmente, el nombre reportado en DENUE no permitió localizar información relacionada en internet y el registro no contaba con número telefónico que facilitara su verificación. Por estas razones, no fue posible confirmar el establecimiento mediante la revisión documental.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
8090455,21074315229001931000000000U0,TALLER DE MAQUILA DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,SANDOVAL,PRIVADA,SAN MARTIN,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,,,,19.21440504,-98.38432233999998,2019-11,8090455,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"PRIVADA SANDOVAL 52, PUEBLO SANTA ANA XALMININULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21440504,-98.38432234,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DE+MEZCLILLA+PRIVADA+SANDOVAL+52%2C+PUEBLO+SANTA+ANA+XALMININULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21440504%2C-98.38432234,https://www.openstreetmap.org/?mlat=19.2144050&mlon=-98.3843223#map=19/19.2144050/-98.3843223,MAQUILA_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,101,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,2248200085,,,19.21556529,-98.38554393,2019-11,8949535,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"BOULEVARD RIO XOCHIAC 101, PUEBLO SANTA ANA XALMININULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21556529,-98.38554393,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DE+MEZCLILLA+SIN+NOMBRE+BOULEVARD+RIO+XOCHIAC+101%2C+PUEBLO+SANTA+ANA+XALMININULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21556529%2C-98.38554393,https://www.openstreetmap.org/?mlat=19.2155653&mlon=-98.3855439#map=19/19.2155653/-98.3855439,MAQUILA_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
3326348,21074315229001403002000000U0,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,NINGUNO,CALLE,VENUSTIANO CARRANZA,CALLE,SAN MANUEL,CALLE,IXTACUIXTLA SUR,15,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,056,2481462395,,,19.20615378,-98.38106673,2014-12,3326348,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE NINGUNO 15, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20615378,-98.38106673,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DE+PANTALON+DE+MEZCLILLA+CALLE+NINGUNO+15%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20615378%2C-98.38106673,https://www.openstreetmap.org/?mlat=19.2061538&mlon=-98.3810667#map=19/19.2061538/-98.3810667,MAQUILA_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
8089131,21074315229001712001000000U4,TALLER DE MAQUILA DON JORGE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,DIVISION DEL NORTE,CALLE,10 DE SEPTIEMBRE,PRIVADA,NINGUNO,CALLE,10 DE SEPTIEMBRE,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,060,,,,19.22068904,-98.38081166,2019-11,8089131,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA DON JORGE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE DIVISION DEL NORTE 3, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.22068904,-98.38081166,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DON+JORGE+CALLE+DIVISION+DEL+NORTE+3%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.22068904%2C-98.38081166,https://www.openstreetmap.org/?mlat=19.2206890&mlon=-98.3808117#map=19/19.2206890/-98.3808117,AUDITORIA_MANUAL_MAQUILA,MAQUILA,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,ALTA,GoogleMaps,,NAB,"Se encontró una dirección consistente con el registro; sin embargo, no se identificaron indicios claros de actividad textil ni de procesos húmedos. Tampoco fue posible asociar de manera inequívoca el edificio observado con el establecimiento registrado, por lo que la actividad no pudo confirmarse visualmente.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3427887,21074315229001142001000000U4,TALLER DE MAQUILA HOJALEADORA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,DOMINGO ARENAS,PRIVADA,DOMINGO ARENAS,CALLE,PERITAS,CALLE,VIOLETAS PONIENTE,38,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCP,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,016,,,,19.21084323,-98.38439888,2010-07,3427887,False,True,SOLO_MH,MAQUILA:EXCLUIR_SECO,TALLER DE MAQUILA HOJALEADORA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE DOMINGO ARENAS 38, LOCALIDAD SANTA ANA XALMIMILULCP, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21084323,-98.38439888,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+HOJALEADORA+CALLE+DOMINGO+ARENAS+38%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCP%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21084323%2C-98.38439888,https://www.openstreetmap.org/?mlat=19.2108432&mlon=-98.3843989#map=19/19.2108432/-98.3843989,,,,,,,,,,,,,,False,EXCLUIR_SECO,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
3427182,21074333291000022001000000U7,TALLER DE MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,PROGRESO,CALLE,REAL DE PUEBLA,23,,,,0,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,014,2481282869,,,19.20756904,-98.38135073,2010-07,3427182,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE PALMA 23, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20756904,-98.38135073,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+SIN+NOMBRE+CALLE+PALMA+23%2C+COLONIA+CENTRO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20756904%2C-98.38135073,https://www.openstreetmap.org/?mlat=19.2075690&mlon=-98.3813507#map=19/19.2075690/-98.3813507,AUDITORIA_MANUAL_MAQUILA,MAQUILA,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,21/08/2026,NAB,"Se encontró un establecimiento consistente con la actividad económica registrada y con la ubicación señalada; sin embargo, no se identificaron señales adicionales de procesos húmedos ni evidencia que permitiera confirmar actividades de lavado, teñido o acabado con uso relevante de agua.",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3428168,21074315229000051002000000U8,TALLER DE MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,SAN MARTIN,CALLE,SAN MARTIN,CALLE,SAN MARTIN,7,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,018,,,,19.21384111,-98.38482768,2010-07,3428168,False,True,SOLO_MH,AUDITORIA_MANUAL:EXCLUIR_NO_ENCONTRADO,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"PRIVADA NINGUNO 7, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21384111,-98.38482768,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+SIN+NOMBRE+PRIVADA+NINGUNO+7%2C+PUEBLO+SANTA+ANA+XALMIMINULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21384111%2C-98.38482768,https://www.openstreetmap.org/?mlat=19.2138411&mlon=-98.3848277#map=19/19.2138411/-98.3848277,,MAQUILA,COMPLETADO,NO,SI,NO,NO,EXCLUIR_NO_ENCONTRADO,MEDIA,GoogleMaps,21/08/2026,NAB,"No fue posible observar directamente el establecimiento, ya que no hay cobertura de Street View en la ubicación. Tampoco se encontraron otras señales o referencias que permitieran identificar la presencia de procesos húmedos, por lo que no se puede confirmar actividad de lavado, teñido o acabado con uso relevante de agua.",False,REVISAR,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
3326347,21074315229001391002000000U7,TALLER DE MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,CALLE,IXTACUIXTLA SUR,CALLE,NINGUNO,CALLE,SAN MANUEL,20,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,056,2481322999,,,19.20660052,-98.38074741,2014-12,3326347,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE VENUSTIANO CARRANZA 20, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20660052,-98.38074741,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+SIN+NOMBRE+CALLE+VENUSTIANO+CARRANZA+20%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20660052%2C-98.38074741,https://www.openstreetmap.org/?mlat=19.2066005&mlon=-98.3807474#map=19/19.2066005/-98.3807474,AUDITORIA_MANUAL_MAQUILA,MAQUILA,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,21/08/2026,NAB,"Se encontró una ubicación consistente con las coordenadas registradas, así como un letrero solicitando operadores de maquila (pretinadora), lo que aporta evidencia de actividad productiva relacionada con la confección. Sin embargo, no se identificaron indicios adicionales de procesos húmedos ni evidencia de actividades de lavado, teñido o acabado con uso relevante de agua",True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,PROGRESO,CALLE,REAL DE PUEBLA,25,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,014,,,,19.20750066,-98.38108514,2024-11,9725562,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE PALMA 25, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20750066,-98.38108514,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+DE+PANTALON+DE+MEZCLILLA+CALLE+PALMA+25%2C+COLONIA+CENTRO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20750066%2C-98.38108514,https://www.openstreetmap.org/?mlat=19.2075007&mlon=-98.3810851#map=19/19.2075007/-98.3810851,MAQUILA_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
7742787,21074461160000781011000000U9,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,BOULEVARD,RIO XOCHIAC,CALLE,SAN MIGUEL,PRIVADA,NINGUNO,CALLE,SANTA CRUZ,,SN,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,016,,,,19.21474593,-98.38036918000002,2019-11,7742787,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"BOULEVARD RIO XOCHIAC SN, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21474593,-98.38036918,https://www.google.com/maps/search/?api=1&query=TALLER+DE+MAQUILA+Y+PANTALONES+DE+MEZCLILLA+BOULEVARD+RIO+XOCHIAC+SN%2C+COLONIA+SANTA+CRUZ%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21474593%2C-98.38036918,https://www.openstreetmap.org/?mlat=19.2147459&mlon=-98.3803692#map=19/19.2147459/-98.3803692,MAQUILA_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
