id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,nota_metodologica
9726139,21132812210001241000000000U8,LAVA EXPRESS,812210,agebs\san_martin,revisar,,188.25827730028274,100-250 m,19.27734833,-98.43350453,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9744483,29019812210000391000000000U3,LAVANDERIA A&E,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,352.9796653140392,250-500 m,19.27886302,-98.39587863,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9761671,29019315229001411000000000U0,MAQUILA DE PRENDA DE VESTIR DE MEZCLILLA,315229,agebs\san_martin,media_relevancia_ambiental,maquila; mezclilla,431.9939008605509,250-500 m,19.27475185,-98.39236959,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9782031,21132315225000901000000000U8,COSTURA SIN NOMBRE,315225,agebs\san_martin,media_relevancia_ambiental,costura,66.70866271448307,0-100 m,19.28495778,-98.46357679,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9786423,21132315223000671000000000U2,CONFECCIÓN EN SERIE DE UNIFORMES SIN NOMBRE,315223,agebs\san_martin,media_relevancia_ambiental,confeccion,469.17711543856376,250-500 m,19.28074914,-98.41571541,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9806524,21132315229004311000000000U8,MAQUILA DE ROPA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,106.40758176330876,100-250 m,19.28556643,-98.46532622,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9830481,21132315123000041000000000U0,MAQUILA A TERCEROS SIN NOMBRE,315123,agebs\san_martin,media_relevancia_ambiental,maquila,210.0754810221711,100-250 m,19.26954789,-98.40956994,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9845985,21132812210001511000000000U4,LAVANDERIA LOS LAVADEROS,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,183.56881529489272,100-250 m,19.27740189,-98.46299854,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9848042,21143812210000121000000000U0,LAVANDERIA LA RANITA LUCAS,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,527.4489632885278,500-1000 m,19.30829444,-98.47705858,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9860550,21132811312000351000000000U1,TALLER DE MAQUINAS DE COSTURA,811312,agebs\san_martin,media_relevancia_ambiental,costura,67.64718883838799,0-100 m,19.2783841,-98.44236412,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9916706,21132463113000821000000000U6,SERVICIO DE COSTURA SIN NOMBRE,315223,agebs\san_martin,media_relevancia_ambiental,costura,567.0383338771032,500-1000 m,19.29290885,-98.46660209,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9936813,21132315223000591000000000U2,COSTURERO SIN NOMBRE,315229,agebs\san_martin,revisar,,425.95855083155493,250-500 m,19.27994817,-98.41655241,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9939011,21132812210001661000000000U7,LAVANDERIA SPLASH EL ESPUMOSO,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,761.6437405523511,500-1000 m,19.29158579,-98.44853128,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9940095,29019315229001431000000000U8,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,430.9655161128299,250-500 m,19.27805596,-98.39623417,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9957793,29019812210000501000000000U7,SERVICIO DE PLANCHADO SIN NOMBRE,812210,agebs\san_martin,revisar,,628.9254923677207,500-1000 m,19.27964248,-98.39519043,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9973420,21132812210001581000000000U7,LAVANDERIA AQUA IN,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,725.5615136245455,500-1000 m,19.29182942,-98.45553426,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9995758,21143315229000301000000000U0,SERVICIO DE COSTURA SI NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,362.43872553172696,250-500 m,19.30566748,-98.47122635,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9997292,21132314120000181000000000U1,MAQUILA A TERCEROS,314120,agebs\san_martin,media_relevancia_ambiental,maquila,504.77088550215194,500-1000 m,19.27022535,-98.41035177,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10002080,29019315229001421000000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila; mezclilla; pantalon,848.579828212076,500-1000 m,19.276428,-98.39430481,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10008933,29019315223000061000000000U7,MAQUILA PANS ESCOLAR SIN NOMBRE,315223,agebs\san_martin,media_relevancia_ambiental,maquila,22.76701992251221,0-100 m,19.27580529,-98.38750653,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10017062,21132315223000581000000000U3,COSTUREROS A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,696.5530754229948,500-1000 m,19.28203879,-98.41452531,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10022938,29019313310000081000000000U2,LAVANDERIA UNIVERSAL,313310,agebs\san_martin,alta_relevancia_ambiental,lavanderia,596.5153902586233,500-1000 m,19.28117395,-98.39694278,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10026284,21132315229004651000000000U7,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,269.7983596772285,250-500 m,19.28192856,-98.41596898,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10033495,29019315229001711000000000U3,ELABORACION DE PANTALONDE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,155.63034953468295,100-250 m,19.28967072,-98.40024482,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10044580,21132812210001491000000000U9,LAVANDERIA CHELY,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,505.55585340390354,500-1000 m,19.30582609,-98.44370402,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10061641,21132332320000811000000000U7,COSTURA,811499,agebs\san_martin,media_relevancia_ambiental,costura,330.32798720472175,250-500 m,19.27710912,-98.43305334,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10067431,29019315229001041000000000U5,MAQUILA DE PANTALON SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila; pantalon,156.24757713664542,100-250 m,19.28023725,-98.39744388,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10077720,21132315223000351000000000U1,COSTURERO JOSE DOMINGUEZ RODRIGUEZ,315225,agebs\san_martin,revisar,,661.8902861507908,500-1000 m,19.28129935,-98.41506592,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10079324,21143315225000071000000000U7,SERVICIO DE COSTURA SIN NOMBRE,315225,agebs\san_martin,media_relevancia_ambiental,costura,365.17302129419164,250-500 m,19.30065839,-98.47483455,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10083403,21132315229004401000000000U7,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,582.3927935880939,500-1000 m,19.28270684,-98.46549031,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10089394,21132812210001201000000000U2,LAVANDERIA CHEMO,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,186.80820015713766,100-250 m,19.30135226,-98.4560869,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10096190,29019812210000411000000000U9,LAVANDERIA SHINY BUBBLES,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,496.8768454434596,250-500 m,19.29231715,-98.4026033,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10102341,21132315223000491000000000U5,MAQUILA,315223,agebs\san_martin,media_relevancia_ambiental,maquila,461.29786807815475,250-500 m,19.29021822,-98.4689382,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10105364,21132811499000911000000000U7,MAQUILA SIN NOMBRE,315123,agebs\san_martin,media_relevancia_ambiental,maquila,606.972925518767,500-1000 m,19.28868721,-98.47242191,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10105937,21132315229005021000000000U2,TALLER DE SERVICIO DE COSTURA,315229,agebs\san_martin,media_relevancia_ambiental,costura,717.75758055983,500-1000 m,19.29958929,-98.4719767,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10106749,21132315223000661000000000U3,COSTURERO A TERCEROS SIN NOMBRE,315225,agebs\san_martin,revisar,,545.2795771258562,500-1000 m,19.28143117,-98.41500099,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10112688,21132315229005161000000000U6,TALLER DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,105.79944162978333,100-250 m,19.29984145,-98.47218994,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10117929,21132315229004531000000000U1,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,17.02450572663199,0-100 m,19.2815689,-98.4654101,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10149564,21132812210001531000000000U2,ZAM LAVANDERIA,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,460.8687077034069,250-500 m,19.29608196,-98.44522649,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10150976,29019315229001371000000000U6,LAVANDERIA Y PROCESADORA DE MEZCLILLA STON BLUE,315229,agebs\san_martin,alta_relevancia_ambiental,lavanderia; mezclilla,292.65909499374425,250-500 m,19.27688946,-98.39272309,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10174549,29019315229001521000000000U6,MAQUILA DE PRENDA DE VESTIR PARA DAMA,315229,agebs\san_martin,media_relevancia_ambiental,maquila,403.38365485245816,250-500 m,19.27173266,-98.38479193,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10181020,29019315123000021000000000U3,ARMADO DE PANTALON DE MEZCLILLA,315123,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,224.71087861176917,100-250 m,19.27503924,-98.39049263,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10185110,21132812210001541000000000U1,LAVANDERIA MAGIC CLEAN,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,756.3276686977733,500-1000 m,19.27536684,-98.41589511,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10205043,21132812210001481000000000U0,LAVANDERIA Y TINTORERIA CUZ,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia; tintoreria,643.6142391992038,500-1000 m,19.2789567,-98.43597257,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10214543,21143812210000131000000000U9,LAVANDERIA SUAREZ,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,613.4133905758817,500-1000 m,19.30495625,-98.48116167,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10216999,21132812210001441000000000U4,LAVANDERIA CHELY,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,444.38877109304804,250-500 m,19.28001204,-98.43952707,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10217466,21132811499001641000000000U9,COSTURAS SIN NOMBRE,811499,agebs\san_martin,media_relevancia_ambiental,costura,739.2627823310872,500-1000 m,19.2859739,-98.44642044,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10242164,21132315229004241000000000U7,TALLER DE MAQUILA HOPPI,315229,agebs\san_martin,media_relevancia_ambiental,maquila,385.91486200577083,250-500 m,19.28502917,-98.46946721,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10245070,21132323119000691000000000U0,SUVIMAX BORDADOS,323119,agebs\san_martin,media_relevancia_ambiental,bordado,385.91486200577083,250-500 m,19.27897965,-98.46268303,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10251262,21143315229000271000000000U5,SERVICIO DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,744.4799374726485,500-1000 m,19.30099674,-98.47651641,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10274747,29019315229001551000000000U3,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,734.5875546628124,500-1000 m,19.27982951,-98.3899648,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10284534,29019315229001251000000000U0,ARMADO DE PANTALON DE MEZCLILLA,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,406.5942434947443,250-500 m,19.28193797,-98.38667549,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10297890,21132315229004551000000000U9,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,141.70118314461334,100-250 m,19.28191355,-98.46501091,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10299328,29019315223000032000000000U8,TALLER DE COSTURA DE ROPA DE DAMA Y CABALLERO,315223,agebs\san_martin,media_relevancia_ambiental,costura,334.69165191151666,250-500 m,19.28060213,-98.39495329,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10310924,21132315229004341000000000U5,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,67.64718883838799,0-100 m,19.28316746,-98.46602813,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10315135,21132314991000301000000000U9,BORDADOS EL AGUILA,314991,agebs\san_martin,media_relevancia_ambiental,bordado,67.64718883838799,0-100 m,19.28507237,-98.4427231,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10325577,21132315229005041000000000U0,COSTURA A TERCEROS SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,376.84946569536595,250-500 m,19.26346483,-98.40587411,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10330193,21134315229002251000000000U4,MAQUILA DE MAYON,315229,agebs\san_martin,media_relevancia_ambiental,maquila,148.35053372553162,100-250 m,19.31346549,-98.50343784,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10332326,29019315229001221000000000U3,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,245.98346997582178,100-250 m,19.28028108,-98.39402658,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10363731,21143315229000321000000000U8,ELABORACION DE ROPA DE DAMA CANADIAN FASHON,315229,agebs\san_martin,media_relevancia_ambiental,,576.1491784050902,500-1000 m,19.30754896,-98.48119484,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10367012,21132315223000411000000000U3,SERVICIO DE COSTURA SIN NOMBRE,315223,agebs\san_martin,media_relevancia_ambiental,costura,54.128314357553904,0-100 m,19.29844767,-98.47196696,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10386090,29019315229001461000000000U5,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,248.3102338980207,100-250 m,19.28209812,-98.40028636,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10393290,21132812210001641000000000U9,LAVANDERIA BUBBLE,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,124.83487459060645,100-250 m,19.28537268,-98.46441038,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10400247,21132811192001421000000000U7,LAVADO Y ENGRASADO LEORMI TEES,811192,agebs\san_martin,alta_relevancia_ambiental,lavado,407.187182979791,250-500 m,19.28856368,-98.43174427,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10415321,29019315229001231000000000U2,COSTURA DE PANTALON,315229,agebs\san_martin,media_relevancia_ambiental,costura; pantalon,298.19093532976245,250-500 m,19.28956417,-98.3971249,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10417952,29019315229001061000000000U3,TERMINO DE PANTALON DE MEZCLILLA,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,464.30084522978814,250-500 m,19.28123473,-98.39451666,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10446681,29019315223000041000000000U9,MAQUILA SIN NOMBRE,315223,agebs\san_martin,media_relevancia_ambiental,maquila,537.0600529746107,500-1000 m,19.27899994,-98.3963621,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10452979,21132315229004431000000000U4,TALLER DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,1181.0589233178512,>1000 m,19.27678713,-98.41917933,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10456574,29019315123000051000000000U0,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315123,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,668.2925602923533,500-1000 m,19.27483155,-98.3880828,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10462183,21132314120000201000000000U7,MAQUILA DE COSTURA SIN NOMBRE,314120,agebs\san_martin,media_relevancia_ambiental,costura; maquila,559.3199931189864,500-1000 m,19.2883268,-98.44819863,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10486885,21132812210001321000000000U8,LAVANDERIA LEON,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,177.93757438071344,100-250 m,19.30151777,-98.45542961,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10499350,21143812210000102000000000U0,LAVANDERIA SAN LUCAS,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,409.78255577502625,250-500 m,19.31038906,-98.47323998,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10506496,29019812210000442000000000U4,LAVANDERIA Y PROCESADORA DE MEZCLILLA SIN NOMBRE,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia; mezclilla,372.29233270481336,250-500 m,19.27697621,-98.39541072,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10509418,29019315229001021000000000U7,ARMADO DE PANTALON DE VESTIR PARA DAMA,315229,agebs\san_martin,media_relevancia_ambiental,pantalon,441.4296050692148,250-500 m,19.28112992,-98.39442505,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10526395,21132315225000841000000000U6,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,331.2759603610203,250-500 m,19.28209259,-98.42062388,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10530595,29019315229001361000000000U7,MAQUILA DE PANTALON DE MEZCLILLA,315229,agebs\san_martin,media_relevancia_ambiental,maquila; mezclilla; pantalon,314.5313779472349,250-500 m,19.28187808,-98.39955837,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10534994,21132315225000831000000000U7,COSTURA AGUILERA,315225,agebs\san_martin,media_relevancia_ambiental,costura,482.91521926516907,250-500 m,19.28042094,-98.44902611,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10536532,21132315229004291000000000U2,TALLER DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,496.60658936478535,250-500 m,19.30092509,-98.46929844,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10541737,29019432111000061000000000U2,SALDOS DE TELA DE MEZCLILLA SIN NOMBRE,432111,agebs\san_martin,media_relevancia_ambiental,mezclilla,54.06913572719497,0-100 m,19.2807705,-98.3927732,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10549907,21132434219000041000000000U2,ACABADOS RESINCIALES SAN MIGUEL,434219,agebs\san_martin,alta_relevancia_ambiental,acabado,167.9712292312996,100-250 m,19.28595722,-98.44144939,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10551950,21132315223000321000000000U4,TALLER DE COSTURA JOLUNA,315229,agebs\san_martin,media_relevancia_ambiental,costura,529.447781823796,500-1000 m,19.30172986,-98.46073191,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10581833,21132812210001261000000000U6,LAVANDERIA TERE,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,372.2731409607277,250-500 m,19.28118874,-98.46627946,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10591660,29019315229001511000000000U7,MAQUILA DE PANTALON DE MEZCLILLA,315229,agebs\san_martin,media_relevancia_ambiental,maquila; mezclilla; pantalon,351.08676628578786,250-500 m,19.28085918,-98.39932702,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10595076,21132315223000401000000000U4,TALLER DE COSTURA GORRAS,315223,agebs\san_martin,media_relevancia_ambiental,costura,30.421866253673084,0-100 m,19.2870857,-98.4642367,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10605675,21132315225000961000000000U2,COSTURA SIN NOMBRE,315225,agebs\san_martin,media_relevancia_ambiental,costura,1145.1805109589795,>1000 m,19.28150646,-98.44330923,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10621880,21132314991000312000000000U6,BORDADORA MARY,314991,agebs\san_martin,media_relevancia_ambiental,bordado,25.839805816107194,0-100 m,19.28721837,-98.46430412,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10668413,29019315223000101000000000U1,TALLER DE COSTURA,315229,agebs\san_martin,media_relevancia_ambiental,costura,298.1289914494118,250-500 m,19.26786504,-98.38242523,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10689395,21132315123000021000000000U2,MAQUILA,315123,agebs\san_martin,media_relevancia_ambiental,maquila,260.8921035011488,250-500 m,19.28898569,-98.46996411,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
