d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual,cluster,probabilidad,persistencia_territorial,tipo_resultado_espacial,grupo_espacial
10367086,21114812210021371000000000U7,LAVANDERIA Y TINTORERIA SMART BUBBLE,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,DIAGONAL 18 A SUR,CALLE,121 ORIENTE,CALLE,121 A ORIENTE,PRIVADA,NINGUNO,12118.0,2,,,,,FRACCIONAMIENTO,LOS HEROES PUEBLA 2,,,,72590,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,6356,9,2223582509.0,,,Fijo,18.96574932,-98.21494142,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,0.8222946524919753,1.0,CONCENTRACION,CLUSTER_020
3337413,21119812210001111000000000U0,LAVANDERIA Y TINTORERIA SO CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,5 DE MAYO,CALLE,4 ORIENTE,CALLE,2 ORIENTE,CALLE,2 NORTE,208.0,E,,,,,COLONIA,CENTRO,,,,72810,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0207,18,,,,Fijo,19.05260615,-98.29858626,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10952603,21114812210020891000000000U5,LAVANDERIA Y TINTORERIA SPLASH,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,LIBERTAD,AVENIDA,GUADALUPE VICTORIA,AVENIDA,3 DE MAYO,AVENIDA,EJIDO,5901.0,,,,,,COLONIA,JUNTA AUXILIAR SAN BALTAZAR CAMPECHE,,,,72550,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0766,3,,,,Fijo,19.01541029,-98.20372837,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
7445782,21119812210001681000000000U2,LAVANDERIA Y TINTORERIA STAR CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CAMINO NACIONAL A MOMOXPAN,CALLE,PAULINA,PRIVADA,ZACATECAS,CALLE,NINGUNO,2.0,,,,,,COLONIA,LAZARO CARDENAS,,,,72776,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0156,17,2227536919.0,,,Fijo,19.06672972,-98.28402142,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,0.7936992416371145,1.0,CONCENTRACION,CLUSTER_020
9714996,21140812210001681000000000U8,LAVANDERIA Y TINTORERIA SUNNY DAY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,13 SUR,AVENIDA,13 PONIENTE,AVENIDA,11 PONIENTE,CALLE,15 SUR,1102.0,,,,,,BARRIO,LA SANTÍSIMA,,,,72762,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,0060,36,2224357961.0,,,Fijo,19.06194772,-98.31897139,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9537285,21114812210019171000000000U5,LAVANDERIA Y TINTORERIA THE ROOM LAUNDRY AND DRY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,OJO DE AGUA,AVENIDA,15 DE MAYO,CALLE,AGUA CLARA,CALLE,AZABACHE,1025.0,,,,,,COLONIA,VILLA POSADAS,,,,72060,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,4218,35,,THEROOMLAUNDRYANDDRY@GMAIL.COM,,Fijo,19.07192705,-98.22204147,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8565209,21119812210001431000000000U2,LAVANDERIA Y TINTORERIA TINTO SOL,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,NINGUNO,CALLE,CALLE DEL POZO,CALLE,NINGUNO,PRIVADA,AJALPAN,5515.0,,,,,,FRACCIONAMIENTO,GEOVILLAS ATLIXCAYOTL,,,,72836,21,PUEBLA,119,San Andrés Cholula,13,San Bernardino Tlaxcalancingo,0584,12,2226406758.0,,,Fijo,19.03635529,-98.24949001,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11182505,21114812210021471000000000U5,LAVANDERIA Y TINTORERIA TINTOSOL,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,AZTECA NORTE,CALLE,YENUEM,CALLE,CAMECUARO,CALLE,ANGAGUAN,,SN,,,,,FRACCIONAMIENTO,FUENTES DEL CAMINO REAL,,,,72760,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3050,59,2229460160.0,,TINTOSOL.COM,Fijo,19.05132439,-98.27176932,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3364573,21114812210009181000000000U6,LAVANDERIA Y TINTORERIA TINTOSOL,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,18 SUR,AVENIDA,SAN IGNACIO,BOULEVARD,CIRCUNVALACION,CALLE,RIO BRAVO,5942.0,A,,,,,FRACCIONAMIENTO,JARDINES DE SAN MANUEL,,,,72570,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0817,30,2222337598.0,,,Fijo,19.00675125,-98.20097825,2014-12,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11659808,21015812210000441000000000U2,LAVANDERIA Y TINTORERIA TRAPITOS SUCIOS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,4 NORTE,CALLE,2 ORIENTE,AVENIDA,NIÑOS HEROES ORIENTE,CALLE,2 NORTE,,SN,,,,,COLONIA,CHACHAPA CENTRO,,,,72990,21,PUEBLA,15,Amozoc,1,Amozoc de Mota,033A,21,,,,Fijo,19.04768392,-98.09265999,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",21,1.0,1.0,CONCENTRACION,CLUSTER_021
11354648,21114812210020961000000000U6,LAVANDERIA Y TINTORERIA VIPS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALZADA,ZAVALETA,PRIVADA,FRESNOS,AVENIDA,CAMPESTRE,CALLE,NINGUNO,130.0,,,1.0,,,COLONIA,SANTA CRUZ BUENAVISTA,CENTRO Y PLAZA COMERCIAL,PLAZA ALTA VISTA,6,72170,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,4612,17,,,,Fijo,19.05278238,-98.24913477,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9664415,21114812210019261000000000U4,LAVANDERIA Y TINTORERIA WASH PREMIUM,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,20 DE NOVIEMBRE,CALLE,SAN FRANCISCO,CIRCUITO,JUAN PABLO II,CIRCUITO,JUAN PABLO II,5511.0,,,,,,COLONIA,SAN BALTAZAR CAMPECHE,,,,72550,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0747,42,,,,Fijo,19.02028024,-98.20878869,2024-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9093864,21119812210001781000000000U0,LAVANDERIA Y TINTORERIA WASSHA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,14 ORIENTE,CALLE,6 NORTE,CALLE,4 NORTE,CALLE,12 ORIENTE,405.0,,,,2.0,,COLONIA,SAN ANDRES,,,,72810,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0207,45,2228273509.0,,,Fijo,19.05549325,-98.29319131,2019-11,True,True,False,False,True,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10074902,21041812210001451000000000U6,LAVANDERIA Y TINTORERIABLOS ANGELES,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ESTACION CENTRAL,CALLE,NINGUNO,AVENIDA,BARDA,CALLE,ESTACION CENTRAL,,SN,,,,,CONJUNTO HABITACIONAL,MISIONES DE SAN FRANCISCO SECCION 6,,,,72680,21,PUEBLA,41,Cuautlancingo,27,San Jacinto,0359,52,,,,Fijo,19.15237497,-98.25941101,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.6,DISPERSO_RUIDO,RUIDO_DISPERSO
3370720,21114812210008881000000000U2,LAVANDERIA Y TONTERERIA TINTORELLO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,12 SUR,PRIVADA,NINGUNO,AVENIDA,115 ORIENTE,PRIVADA,NINGUNO,3.0,,,,,,FRACCIONAMIENTO,LOS HEROES PUEBLA,,,,72590,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,5409,54,2222014798.0,,,Fijo,18.97701762,-98.22210695,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9738983,21041812210001461000000000U5,LAVANDERIA Y VENTA PRODUCTOS DE LIMPIEZA Y JARCIERIA SIN NOMBRE,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,NINGUNO,AVENIDA,FLORES,CALLE,NINGUNO,PRIVADA,NINGUNO,6.0,A,,,,,FRACCIONAMIENTO,SECCION 5A,,,,72710,21,PUEBLA,41,Cuautlancingo,27,San Jacinto,0363,31,2221274245.0,LALAVANDERIADEANDY@GMAIL.COM,,Fijo,19.15405474,-98.25614401,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.6,DISPERSO_RUIDO,RUIDO_DISPERSO
10903869,21041812210001251000000000U0,LAVANDERIA Y VIDRIERIA TRES AMORES,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,REAL A HUEJOTZINGO,CALLE,REAL A HUEJOTZINGO,CALLE,REAL A HUEJOTZINGO,CALLE,EMILIANO ZAPATA,,SN,,,,,BARRIO,NUEVO LEON,,,,72706,21,PUEBLA,41,Cuautlancingo,13,Barrio de Nuevo León,001A,10,,,,Fijo,19.09605487,-98.29197401,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.8,DISPERSO_RUIDO,RUIDO_DISPERSO
10035627,21119812210001881000000000U8,LAVANDERIA YAZ,,812210,Lavanderías y tintorerías,0 a 5 personas,CARRETERA,FEDERAL PUEBLA ATLIXCO,CALLE,CORONEL JUAN IXCOATL,CALLE,20 DE NOVIEMBRE,CALLE,20 DE NOVIEMBRE,,SN,,,,,COLONIA,EMILIANO ZAPATA,,,,72820,21,PUEBLA,119,San Andrés Cholula,13,San Bernardino Tlaxcalancingo,0372,22,,,,Fijo,19.03467889,-98.2596602,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3334499,21140812210000861000000000U7,LAVANDERIA YENURI,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,25 ORIENTE,CALLE,4 SUR,PRIVADA,NINGUNO,AVENIDA,27 ORIENTE,402.0,,,,,,BARRIO,MEXICALTZINGO,,,,72762,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,0412,14,2216268227.0,,,Fijo,19.04990129,-98.30920778,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
7596395,21114812210017011000000000U5,LAVANDERIA YES,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CAMINO REAL A SAN FELIPE,ANDADOR,ANDADOR DE LA PEDRERA,CALLE,COLORINES,CALLE,COLORINES,42.0,C,,,,,COLONIA,SAN FELIPE HUEYOTLIPAN,,,,72040,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0126,36,9511016146.0,,,Fijo,19.07883991,-98.20998548,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11647962,21114812210020611000000000U7,LAVANDERIA YESSIE,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,VIOLETA,CALLE,ORQUIDEA,CALLE,ALCATRAZ,CARRETERA,CARRETERA A LA RESURRECCION,14.0,,,,,,COLONIA,VIVEROS DEL VALLE,,,,72225,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,4400,34,,,,Fijo,19.07245367,-98.14611678,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10081924,21114812210019201000000000U0,LAVANDERIA YEYIS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,FRANCISCO I MADERO,AVENIDA,AYUNTAMIENTO,CALLE,3 NORTE,CALLE,2 PONIENTE,108.0,,,,,,COLONIA,LA LIBERTAD,,,,72130,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0198,8,,,,Fijo,19.06923266,-98.23527363,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3513690,21114812210001431000000000U3,LAVANDERIA YIYI,,812210,Lavanderías y tintorerías,0 a 5 personas,CERRADA,GUILLERMO PRIETO,PRIVADA,NINGUNO,BOULEVARD,CARLOS CAMACHO ESPIRITU,BOULEVARD,CARLOS CAMACHO ESPIRITU,1852.0,,,,,,COLONIA,COLONIA UNIVERSITARIA,,,,72590,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,517A,13,2228655742.0,LAVANDERIAYIYI@YAHOO.COM.MX,,Fijo,18.99312958,-98.20274112,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10990870,21114812210021531000000000U6,LAVANDERIA YO TE LAVO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,AVENIDA DEL PROGRESO,BOULEVARD,FUNDADORES,CALLE,NINGUNO,CALLE,SAN MIGUEL,22.0,,,,,,FRACCIONAMIENTO,HACIENDA FUENTES UNO,,,,72490,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,6619,17,2224870747.0,,,Fijo,18.95323559,-98.25282672,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.8,DISPERSO_RUIDO,RUIDO_DISPERSO
9110899,21132812210001141000000000U0,LAVANDERIA YOSS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PARICUTIN SUR,CALLE,RAFAEL AVILA CAMACHO,CALLE,AJUSCO,CALLE,PICO DE ORIZABA SUR,74.0,,,,,,COLONIA,LINDA VISTA,,,,74070,21,PUEBLA,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,004A,1,2484847492.0,,,Fijo,19.28398392,-98.44308355,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",15,0.9262246018916364,1.0,CONCENTRACION,CLUSTER_015
9601908,21140812210001801000000000U2,LAVANDERIA ZOE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,8 NORTE,CALLE,20 ORIENTE,CALLE,18 ORIENTE,CALLE,6 NORTE,1813.0,,,,,,BARRIO,DE JESUS TLATEMPA,,,,72770,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,0408,3,,,,Fijo,19.0672333,-98.29726044,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
7547443,21114812210015701100000000U3,LAVANDERIA ZOE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,HOMBRES ILUSTRES,CALLE,LOPEZ RAYON,CALLE,ANAHUAC,CALLE,LOPEZ RAYON,19.0,,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72120,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3313,25,,,,Fijo,19.08160996,-98.24323552,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10599010,21114812210020051000000000U6,LAVANDERIA ZOJO LAUNDRY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 DE MAYO,CALLE,SEGUNDA AMANALCO,CERRADA,LA VENTA,PRIVADA,PRIMERA AMANALCO,52.0,,,,,,COLONIA,SAN PABLO XOCHIMIHUACAN,,,,72014,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,257A,39,2229273838.0,,,Fijo,19.09182414,-98.20411697,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3257219,21114812210011291000000000U9,LAVANDERIA ZURIMAR,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,48 ORIENTE,CALLE,5 DE MAYO,PRIVADA,5 DE MAYO A PONIENTE,CALLE,5 DE MAYO,103.0,,,,,,COLONIA,MOCTEZUMA,,,,72260,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3544,1,2215574444.0,,,Fijo,19.06292017,-98.18831281,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9821823,21114812210022361000000000U7,LAVANDERIALA PALMERA,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,SOBERANIA NACIONAL,CALLE,PLURALISMO IDEOLOGICO,,SN,,1.0,,,UNIDAD HABITACIONAL,SOLIDARIDAD NACIONAL,MERCADO PUBLICO,MERCADO GUADALUPE,SN,72016,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,6144,55,,,,Fijo,19.09491196,-98.1747809,2024-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8234730,21114812210016641000000000U0,LAVANDERIAS AQUAMATIC,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,JOSE MARIA LAFRAGUA,CALLE,FRAY TOMAS DE TORQUEMADA,CALLE,FRAY ANDRES DE OLMOS,CALLE,SANTO TOMAS DE AQUINO,8146.0,A,,,,,COLONIA,TRES CRUCES,,,,72595,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,4561,20,2221035088.0,AQUAMATICPUEBLA@GMAIL.COM,WWW.AQUAMATIC.COM.MX,Fijo,18.98970652,-98.1957214,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3458786,21114812210006391000000000U4,LAVANDERIAS BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,PROLONGACION,REFORMA,CALLE,CHAPULCO,AVENIDA,GUADALUPE,AVENIDA,TEZIUTLAN NORTE,3529.0,,,,,,COLONIA,LA PAZ,,,,72160,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,2512,36,,,WWW.LAVANDERIALABURBUJA.COM,Fijo,19.05926514,-98.2248275,2010-07,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
7516720,21015812210000181000000000U4,LAVANDERIAS CON M,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,15 NORTE,CALLE,SAN MIGUEL,CALLE,SAN FRANCISCO,CALLE,SAN MIGUEL,414.0,,,,214.0,,MANZANA,NINGUNO,,,,72980,21,PUEBLA,15,Amozoc,1,Amozoc de Mota,0289,57,,,,Fijo,19.0467372,-98.05285287,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",18,0.875221281366341,1.0,CONCENTRACION,CLUSTER_018
8077338,21132812210000961000000000U2,LAVANDERIAS DE AUTOSERVICIO DOLPHIN CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ALVARO OBREGON,CALLE,PABLO L. SIDAR,CALLE,EMILIO CARRANZA,CALLE,VENUSTIANO CARRANZA,101.0,B,,,,,COLONIA,ALVARO OBREGON,,,,74060,21,PUEBLA,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,004A,10,,,,Fijo,19.28320912,-98.44073799,2019-11,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",15,0.918761768384164,1.0,CONCENTRACION,CLUSTER_015
3352380,21114812210012613001000000U3,LAVANDERIAS INDUSTRIALES VESCAR,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,18 ORIENTE,CALLE,38 NORTE,PRIVADA,38 NORTE,AVENIDA,16 ORIENTE,3807.0,,,,,,COLONIA,CRISTOBAL COLON,,,,72230,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,5343,5,2226928595.0,,,Fijo,19.04648237,-98.16830233,2014-12,True,False,False,False,False,False,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
