id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipocencom,nom_cencom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipounieco,latitud,longitud,fecha_alta,source_path,source_file,source_folder,layer_type,texto_normalizado,regla_base_saic_textil,regla_base_servicio_textil,regla_base_texto_textil,regla_exc_comercio_o_giro_no_textil,flag_candidato_textil,regla_exc_nombre_no_objetivo,regla_exc_actividad_no_objetivo,regla_inc_humedo_texto,regla_inc_humedo_scian,regla_inc_mezclilla_texto,regla_inc_material_textil,match_textil_explicito,match_lavado_no_textil,match_lavado_textil,match_produccion_textil,match_maquila_textil,match_maquila_senal_textil,match_maquila_sola,match_comercio_excluir,match_actividad_no_objetivo,categoria_filtro,relevancia_ambiental,universo_filtro,flag_nuevo_relevante,flag_nuevo_revisar,motivo_clasificacion,keywords_detectadas,grupos_keywords_detectados,etapas_productivas_detectadas,universos_keywords_detectados,niveles_evidencia_detectados,campos_coincidentes,flag_foco_estricto_tratamiento,flag_foco_estricto_mezclilla,flag_foco_estricto_material_textil,flag_foco_textil_estricto,reglas_candidato_activadas,reglas_inclusion_activadas,reglas_exclusion_activadas,decision_filtro_estricto,motivo_decision_filtro,categoria_foco_estricto,_id_key,en_universo_canonico_original,en_mh_filtrado,senales_foco_estricto,nota_metodologica_foco
10966285,21074315223001301000000000U9,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,GLORIA,CALLE,NINGUNO,CALLE,IXTACUIXTLA NORTE,CALLE,REAL DE PUEBLA,21,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,032,,,,Fijo,19.20761424,-98.37519692,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10966285,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
8776861,21074461110008371010000000U6,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,GLORIA,CALLE,NINGUNO,CALLE,IXTACUIXTLA NORTE,CALLE,REAL DE PUEBLA,89,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,032,,,,Fijo,19.20787139,-98.37602851000001,2019-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,8776861,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
9590208,21074315223001201000000000U1,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CONCEPCION,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,LA MERCED,3,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,005,2271161775,,,Fijo,19.21873841,-98.3777512,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,9590208,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10830903,21074315229002621000000000U6,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,DOMINGO ARENAS,CALLE,AQUILES SERDAN SUR,CALLE,NOGALES,CALLE,AQUILES SERDAN SUR,45,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,030,,,,Fijo,19.21134481,-98.38562170000002,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10830903,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
9566007,21074315223001311000000000U8,DESHEBRADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,GLORIA,CALLE,NINGUNO,CALLE,IXTACUIXTLA NORTE,CALLE,REAL DE PUEBLA,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,032,,,,Fijo,19.20777613,-98.37572813,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,9566007,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
10965648,21074315223000881000000000U1,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,TEYUCA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,SAUCE,,SN,,,,,COLONIA,GUADALUPE,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,033,,,,Fijo,19.21811505,-98.37231129,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,10965648,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
8118934,21074315229002071000000000U4,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,NINGUNO,CALLE,DOMINGO ARENAS,CALLE,VIOLETAS PONIENTE,CALLE,REFORMA,1,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,009,2271124857,,,Fijo,19.21184171,-98.38357505999998,2019-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,8118934,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11031066,21074315223000271000000000U5,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,NINGUNO,CALLE,TEYUCA,CALLE,SAUCE,CALLE,JUAN DE LA BARRERA,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,035,2212673866,,,Fijo,19.2132786,-98.36913525,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,11031066,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11530961,21074315223000342000000000U4,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,PRIVADA,NINGUNO,CALLE,MELCHOR OCAMPO,CALLE,SAN RAFAEL,CALLE,MELCHOR OCAMPO,35,,,,,,LOCALIDAD,CUARTA SECCION,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,026,2481000897,,,Fijo,19.2133537,-98.37415935,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,11530961,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
7742908,21074311830001391110000000U6,DESHEBRADO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,REAL DE LA POSTA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,SAN ANGEL,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,002,2271457140,,,Fijo,19.21997081,-98.37473248,2019-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,7742908,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
9645802,21074315223001251000000000U6,DESHEBRADO,DESHEBRADO DE PANTALON,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,NI�O PERDIDO,PRIVADA,NINGUNO,CALLE,LINDA VISTA,CALLE,SANTA CRUZ,1,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,010,2481769980,,,Fijo,19.21790672,-98.37946319000001,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,deshebrado deshebrado de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,principal,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,deshebrado; pantalon; ropa,candidate_textile; denim; production; textile_explicit,confeccion; mezclilla_jeans,principal; revisar,alta; baja,nombre_unidad; razon_social; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,inc_mezclilla_texto,,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,9645802,False,False,inc_mezclilla_texto,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11615691,21074315229000932000000000U9,MAQUILA PAP RAPTOR,PABLO JUAREZBJUAREZ,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL REFUGIO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,BOULEVARD,RIO XOCHIAC,CALLE,LINDA VISTA,33,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,017,2271120252,,,Fijo,19.21593315,-98.38235876,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila pap raptor pablo juarezbjuarez confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,candidate_textile; maquila; textile_explicit,confeccion; maquila,revisar,baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,11615691,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11580764,21074315223000741000000000U7,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,025,,,,Fijo,19.20710043,-98.37545951,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,candidate_textile; maquila; textile_explicit,confeccion; maquila,revisar,baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,11580764,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
11169870,21074315223000301000000000U0,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PREDEGAL DE SAN ANGEL,CALLE,SAN ANGEL,PRIVADA,NI�O PERDIDO,CALLE,NI�O PERDIDO,4,,,,,,COLONIA,SANTA CRUZ,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,050,,,,Fijo,19.21726381,-98.37863978999998,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue2026,maquila pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,principal,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,candidate_textile; maquila; textile_explicit,confeccion; maquila,revisar,baja,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,base_saic_textil; base_texto_textil,,,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,11169870,False,False,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.
